time,data
1.762450731545014e+18,Error Code 0: No fault - Motor operating normally
1.7624507315952806e+18,Error Code 0: No fault - Motor operating normally
1.7624507316460598e+18,Error Code 0: No fault - Motor operating normally
1.762450731695294e+18,Error Code 0: No fault - Motor operating normally
1.762450731745246e+18,Error Code 0: No fault - Motor operating normally
1.7624507317943473e+18,Error Code 0: No fault - Motor operating normally
1.7624507318433807e+18,Error Code 0: No fault - Motor operating normally
1.7624507318948467e+18,Error Code 0: No fault - Motor operating normally
1.762450731944577e+18,Error Code 0: No fault - Motor operating normally
1.7624507319952604e+18,Error Code 0: No fault - Motor operating normally
1.7624507320455913e+18,Error Code 0: No fault - Motor operating normally
1.7624507320951985e+18,Error Code 0: No fault - Motor operating normally
1.7624507321441818e+18,Error Code 0: No fault - Motor operating normally
1.762450732194193e+18,Error Code 0: No fault - Motor operating normally
1.762450732244923e+18,Error Code 0: No fault - Motor operating normally
1.7624507322953354e+18,Error Code 0: No fault - Motor operating normally
1.762450732345292e+18,Error Code 0: No fault - Motor operating normally
1.7624507323951813e+18,Error Code 0: No fault - Motor operating normally
1.7624507324452908e+18,Error Code 0: No fault - Motor operating normally
1.7624507324940465e+18,Error Code 0: No fault - Motor operating normally
1.7624507325449882e+18,Error Code 0: No fault - Motor operating normally
1.7624507325935875e+18,Error Code 0: No fault - Motor operating normally
1.7624507326437704e+18,Error Code 0: No fault - Motor operating normally
1.7624507326942554e+18,Error Code 0: No fault - Motor operating normally
1.7624507327451272e+18,Error Code 0: No fault - Motor operating normally
1.7624507327938007e+18,Error Code 0: No fault - Motor operating normally
1.7624507328452572e+18,Error Code 0: No fault - Motor operating normally
1.7624507328937062e+18,Error Code 0: No fault - Motor operating normally
1.7624507329437082e+18,Error Code 0: No fault - Motor operating normally
1.762450732993677e+18,Error Code 0: No fault - Motor operating normally
1.7624507330434644e+18,Error Code 0: No fault - Motor operating normally
1.7624507330936965e+18,Error Code 0: No fault - Motor operating normally
1.7624507331438126e+18,Error Code 0: No fault - Motor operating normally
1.7624507331942495e+18,Error Code 0: No fault - Motor operating normally
1.7624507332444413e+18,Error Code 0: No fault - Motor operating normally
1.7624507332941532e+18,Error Code 0: No fault - Motor operating normally
1.7624507333438932e+18,Error Code 0: No fault - Motor operating normally
1.7624507333935393e+18,Error Code 0: No fault - Motor operating normally
1.762450733443916e+18,Error Code 0: No fault - Motor operating normally
1.7624507334939482e+18,Error Code 0: No fault - Motor operating normally
1.762450733544049e+18,Error Code 0: No fault - Motor operating normally
1.7624507335949e+18,Error Code 0: No fault - Motor operating normally
1.7624507336451098e+18,Error Code 0: No fault - Motor operating normally
1.762450733694271e+18,Error Code 0: No fault - Motor operating normally
1.7624507337449106e+18,Error Code 0: No fault - Motor operating normally
1.7624507337930435e+18,Error Code 0: No fault - Motor operating normally
1.7624507338442358e+18,Error Code 0: No fault - Motor operating normally
1.7624507338947994e+18,Error Code 0: No fault - Motor operating normally
1.7624507339460764e+18,Error Code 0: No fault - Motor operating normally
1.7624507339953403e+18,Error Code 0: No fault - Motor operating normally
1.762450734045572e+18,Error Code 0: No fault - Motor operating normally
1.762450734095239e+18,Error Code 0: No fault - Motor operating normally
1.7624507341453435e+18,Error Code 0: No fault - Motor operating normally
1.762450734195317e+18,Error Code 0: No fault - Motor operating normally
1.7624507342446216e+18,Error Code 0: No fault - Motor operating normally
1.7624507342952481e+18,Error Code 0: No fault - Motor operating normally
1.7624507343445908e+18,Error Code 0: No fault - Motor operating normally
1.7624507343953595e+18,Error Code 0: No fault - Motor operating normally
1.7624507344432448e+18,Error Code 0: No fault - Motor operating normally
1.762450734495342e+18,Error Code 0: No fault - Motor operating normally
1.7624507345441807e+18,Error Code 0: No fault - Motor operating normally
1.7624507345962488e+18,Error Code 0: No fault - Motor operating normally
1.7624507346466537e+18,Error Code 0: No fault - Motor operating normally
1.7624507346963466e+18,Error Code 0: No fault - Motor operating normally
1.7624507347466342e+18,Error Code 0: No fault - Motor operating normally
1.762450734796444e+18,Error Code 0: No fault - Motor operating normally
1.7624507348458012e+18,Error Code 0: No fault - Motor operating normally
1.7624507348963238e+18,Error Code 0: No fault - Motor operating normally
1.7624507349463636e+18,Error Code 0: No fault - Motor operating normally
1.7624507349963192e+18,Error Code 0: No fault - Motor operating normally
1.7624507350464494e+18,Error Code 0: No fault - Motor operating normally
1.7624507350936374e+18,Error Code 0: No fault - Motor operating normally
1.762450735146109e+18,Error Code 0: No fault - Motor operating normally
1.7624507351946511e+18,Error Code 0: No fault - Motor operating normally
1.7624507352452836e+18,Error Code 0: No fault - Motor operating normally
1.7624507352958822e+18,Error Code 0: No fault - Motor operating normally
1.762450735345902e+18,Error Code 0: No fault - Motor operating normally
1.762450735395763e+18,Error Code 0: No fault - Motor operating normally
1.7624507354458885e+18,Error Code 0: No fault - Motor operating normally
1.762450735495722e+18,Error Code 0: No fault - Motor operating normally
1.7624507355458688e+18,Error Code 0: No fault - Motor operating normally
1.7624507355954322e+18,Error Code 0: No fault - Motor operating normally
1.7624507356450342e+18,Error Code 0: No fault - Motor operating normally
1.7624507356957578e+18,Error Code 0: No fault - Motor operating normally
1.7624507357434532e+18,Error Code 0: No fault - Motor operating normally
1.762450735795794e+18,Error Code 0: No fault - Motor operating normally
1.76245073584383e+18,Error Code 0: No fault - Motor operating normally
1.7624507358957686e+18,Error Code 0: No fault - Motor operating normally
1.7624507359460716e+18,Error Code 0: No fault - Motor operating normally
1.7624507359957932e+18,Error Code 0: No fault - Motor operating normally
1.7624507360458737e+18,Error Code 0: No fault - Motor operating normally
1.7624507360957852e+18,Error Code 0: No fault - Motor operating normally
1.7624507361457626e+18,Error Code 0: No fault - Motor operating normally
1.762450736195737e+18,Error Code 0: No fault - Motor operating normally
1.7624507362455956e+18,Error Code 0: No fault - Motor operating normally
1.7624507362941737e+18,Error Code 0: No fault - Motor operating normally
1.762450736345391e+18,Error Code 0: No fault - Motor operating normally
1.7624507363936003e+18,Error Code 0: No fault - Motor operating normally
1.762450736445804e+18,Error Code 0: No fault - Motor operating normally
1.7624507364937836e+18,Error Code 0: No fault - Motor operating normally
1.7624507365457984e+18,Error Code 0: No fault - Motor operating normally
1.7624507365950874e+18,Error Code 0: No fault - Motor operating normally
1.762450736645266e+18,Error Code 0: No fault - Motor operating normally
1.7624507366952591e+18,Error Code 0: No fault - Motor operating normally
1.762450736745339e+18,Error Code 0: No fault - Motor operating normally
1.762450736794818e+18,Error Code 0: No fault - Motor operating normally
1.7624507368453253e+18,Error Code 0: No fault - Motor operating normally
1.7624507368952563e+18,Error Code 0: No fault - Motor operating normally
1.7624507369457728e+18,Error Code 0: No fault - Motor operating normally
1.7624507369952863e+18,Error Code 0: No fault - Motor operating normally
1.7624507370444083e+18,Error Code 0: No fault - Motor operating normally
1.7624507370951276e+18,Error Code 0: No fault - Motor operating normally
1.7624507371449823e+18,Error Code 0: No fault - Motor operating normally
1.762450737195979e+18,Error Code 0: No fault - Motor operating normally
1.762450737245759e+18,Error Code 0: No fault - Motor operating normally
1.7624507372954066e+18,Error Code 0: No fault - Motor operating normally
1.762450737345284e+18,Error Code 0: No fault - Motor operating normally
1.762450737395243e+18,Error Code 0: No fault - Motor operating normally
1.7624507374452785e+18,Error Code 0: No fault - Motor operating normally
1.7624507374951803e+18,Error Code 0: No fault - Motor operating normally
1.7624507375453128e+18,Error Code 0: No fault - Motor operating normally
1.7624507375961633e+18,Error Code 0: No fault - Motor operating normally
1.7624507376453146e+18,Error Code 0: No fault - Motor operating normally
1.7624507376943716e+18,Error Code 0: No fault - Motor operating normally
1.762450737745169e+18,Error Code 0: No fault - Motor operating normally
1.7624507377939354e+18,Error Code 0: No fault - Motor operating normally
1.7624507378449285e+18,Error Code 0: No fault - Motor operating normally
1.762450737895606e+18,Error Code 0: No fault - Motor operating normally
1.7624507379452692e+18,Error Code 0: No fault - Motor operating normally
1.7624507379952758e+18,Error Code 0: No fault - Motor operating normally
1.7624507380452495e+18,Error Code 0: No fault - Motor operating normally
1.7624507380952174e+18,Error Code 0: No fault - Motor operating normally
1.7624507381445893e+18,Error Code 0: No fault - Motor operating normally
1.7624507381943565e+18,Error Code 0: No fault - Motor operating normally
1.7624507382452846e+18,Error Code 0: No fault - Motor operating normally
1.7624507382897684e+18,Error Code 0: No fault - Motor operating normally
1.7624507383046193e+18,Error Code 0: No fault - Motor operating normally
1.7624507383437809e+18,Error Code 0: No fault - Motor operating normally
1.762450738395259e+18,Error Code 0: No fault - Motor operating normally
1.7624507384471724e+18,Error Code 0: No fault - Motor operating normally
1.762450738501775e+18,Error Code 0: No fault - Motor operating normally
1.7624507385455736e+18,Error Code 0: No fault - Motor operating normally
1.7624507385993603e+18,Error Code 0: No fault - Motor operating normally
1.762450738651457e+18,Error Code 0: No fault - Motor operating normally
1.7624507386999547e+18,Error Code 0: No fault - Motor operating normally
1.7624507387476726e+18,Error Code 0: No fault - Motor operating normally
1.7624507387953536e+18,Error Code 0: No fault - Motor operating normally
1.7624507388472696e+18,Error Code 0: No fault - Motor operating normally
1.7624507389000865e+18,Error Code 0: No fault - Motor operating normally
1.762450738945352e+18,Error Code 0: No fault - Motor operating normally
1.762450738995145e+18,Error Code 0: No fault - Motor operating normally
1.762450739050322e+18,Error Code 0: No fault - Motor operating normally
1.7624507390968543e+18,Error Code 0: No fault - Motor operating normally
1.7624507391473797e+18,Error Code 0: No fault - Motor operating normally
1.7624507391978115e+18,Error Code 0: No fault - Motor operating normally
1.7624507392465994e+18,Error Code 0: No fault - Motor operating normally
1.7624507392998395e+18,Error Code 0: No fault - Motor operating normally
1.762450739346288e+18,Error Code 0: No fault - Motor operating normally
1.7624507393965837e+18,Error Code 0: No fault - Motor operating normally
1.7624507394458158e+18,Error Code 0: No fault - Motor operating normally
1.762450739495255e+18,Error Code 0: No fault - Motor operating normally
1.7624507395452204e+18,Error Code 0: No fault - Motor operating normally
1.7624507395953088e+18,Error Code 0: No fault - Motor operating normally
1.7624507396437286e+18,Error Code 0: No fault - Motor operating normally
1.762450739698393e+18,Error Code 0: No fault - Motor operating normally
1.7624507397458035e+18,Error Code 0: No fault - Motor operating normally
1.7624507397978289e+18,Error Code 0: No fault - Motor operating normally
1.7624507398451594e+18,Error Code 0: No fault - Motor operating normally
1.762450739900087e+18,Error Code 0: No fault - Motor operating normally
1.7624507399452562e+18,Error Code 0: No fault - Motor operating normally
1.762450739996953e+18,Error Code 0: No fault - Motor operating normally
1.7624507400453512e+18,Error Code 0: No fault - Motor operating normally
1.7624507400953034e+18,Error Code 0: No fault - Motor operating normally
1.7624507401453947e+18,Error Code 0: No fault - Motor operating normally
1.7624507401954368e+18,Error Code 0: No fault - Motor operating normally
1.7624507402519114e+18,Error Code 0: No fault - Motor operating normally
1.7624507402926922e+18,Error Code 0: No fault - Motor operating normally
1.7624507403529121e+18,Error Code 0: No fault - Motor operating normally
1.7624507403955886e+18,Error Code 0: No fault - Motor operating normally
1.762450740445284e+18,Error Code 0: No fault - Motor operating normally
1.7624507404952806e+18,Error Code 0: No fault - Motor operating normally
1.7624507405599578e+18,Error Code 0: No fault - Motor operating normally
1.762450740600807e+18,Error Code 0: No fault - Motor operating normally
1.7624507406427768e+18,Error Code 0: No fault - Motor operating normally
1.762450740694803e+18,Error Code 0: No fault - Motor operating normally
1.7624507407443446e+18,Error Code 0: No fault - Motor operating normally
1.7624507407950643e+18,Error Code 0: No fault - Motor operating normally
1.7624507408508262e+18,Error Code 0: No fault - Motor operating normally
1.7624507408952535e+18,Error Code 0: No fault - Motor operating normally
1.7624507409701868e+18,Error Code 0: No fault - Motor operating normally
1.7624507409974318e+18,Error Code 0: No fault - Motor operating normally
1.76245074104321e+18,Error Code 0: No fault - Motor operating normally
1.7624507410993405e+18,Error Code 0: No fault - Motor operating normally
1.7624507411470656e+18,Error Code 0: No fault - Motor operating normally
1.7624507412012764e+18,Error Code 0: No fault - Motor operating normally
1.7624507412487985e+18,Error Code 0: No fault - Motor operating normally
1.762450741293444e+18,Error Code 0: No fault - Motor operating normally
1.762450741350295e+18,Error Code 0: No fault - Motor operating normally
1.7624507414005084e+18,Error Code 0: No fault - Motor operating normally
1.762450741446208e+18,Error Code 0: No fault - Motor operating normally
1.7624507414956687e+18,Error Code 0: No fault - Motor operating normally
1.762450741548219e+18,Error Code 0: No fault - Motor operating normally
1.7624507415946184e+18,Error Code 0: No fault - Motor operating normally
1.762450741645723e+18,Error Code 0: No fault - Motor operating normally
1.7624507416934172e+18,Error Code 0: No fault - Motor operating normally
1.7624507417453583e+18,Error Code 0: No fault - Motor operating normally
1.7624507417932152e+18,Error Code 0: No fault - Motor operating normally
1.7624507418452613e+18,Error Code 0: No fault - Motor operating normally
1.7624507418946985e+18,Error Code 0: No fault - Motor operating normally
1.7624507419442122e+18,Error Code 0: No fault - Motor operating normally
1.762450741995121e+18,Error Code 0: No fault - Motor operating normally
1.762450742045197e+18,Error Code 0: No fault - Motor operating normally
1.762450742093549e+18,Error Code 0: No fault - Motor operating normally
1.7624507421432927e+18,Error Code 0: No fault - Motor operating normally
1.7624507421935488e+18,Error Code 0: No fault - Motor operating normally
1.7624507422443162e+18,Error Code 0: No fault - Motor operating normally
1.7624507422938468e+18,Error Code 0: No fault - Motor operating normally
1.7624507423456635e+18,Error Code 0: No fault - Motor operating normally
1.7624507423952225e+18,Error Code 0: No fault - Motor operating normally
1.7624507424437373e+18,Error Code 0: No fault - Motor operating normally
1.7624507424984412e+18,Error Code 0: No fault - Motor operating normally
1.7624507425430838e+18,Error Code 0: No fault - Motor operating normally
1.7624507425951276e+18,Error Code 0: No fault - Motor operating normally
1.762450742644151e+18,Error Code 0: No fault - Motor operating normally
1.7624507426940314e+18,Error Code 0: No fault - Motor operating normally
1.7624507427441597e+18,Error Code 0: No fault - Motor operating normally
1.7624507427938844e+18,Error Code 0: No fault - Motor operating normally
1.7624507428452122e+18,Error Code 0: No fault - Motor operating normally
1.7624507428951334e+18,Error Code 0: No fault - Motor operating normally
1.762450742946668e+18,Error Code 0: No fault - Motor operating normally
1.762450742995166e+18,Error Code 0: No fault - Motor operating normally
1.7624507430526413e+18,Error Code 0: No fault - Motor operating normally
1.7624507430962888e+18,Error Code 0: No fault - Motor operating normally
1.762450743145787e+18,Error Code 0: No fault - Motor operating normally
1.7624507431950853e+18,Error Code 0: No fault - Motor operating normally
1.762450743244308e+18,Error Code 0: No fault - Motor operating normally
1.762450743296127e+18,Error Code 0: No fault - Motor operating normally
1.7624507433453043e+18,Error Code 0: No fault - Motor operating normally
1.762450743396581e+18,Error Code 0: No fault - Motor operating normally
1.7624507434474632e+18,Error Code 0: No fault - Motor operating normally
1.7624507434949358e+18,Error Code 0: No fault - Motor operating normally
1.762450743543897e+18,Error Code 0: No fault - Motor operating normally
1.762450743595128e+18,Error Code 0: No fault - Motor operating normally
1.7624507436439662e+18,Error Code 0: No fault - Motor operating normally
1.76245074369579e+18,Error Code 0: No fault - Motor operating normally
1.7624507437450235e+18,Error Code 0: No fault - Motor operating normally
1.7624507437949601e+18,Error Code 0: No fault - Motor operating normally
1.7624507438459976e+18,Error Code 0: No fault - Motor operating normally
1.7624507438994184e+18,Error Code 0: No fault - Motor operating normally
1.7624507439454323e+18,Error Code 0: No fault - Motor operating normally
1.7624507439946706e+18,Error Code 0: No fault - Motor operating normally
1.7624507440445752e+18,Error Code 0: No fault - Motor operating normally
1.762450744097624e+18,Error Code 0: No fault - Motor operating normally
1.762450744143667e+18,Error Code 0: No fault - Motor operating normally
1.7624507441968753e+18,Error Code 0: No fault - Motor operating normally
1.7624507442489055e+18,Error Code 0: No fault - Motor operating normally
1.7624507442973435e+18,Error Code 0: No fault - Motor operating normally
1.762450744348787e+18,Error Code 0: No fault - Motor operating normally
1.7624507444016727e+18,Error Code 0: No fault - Motor operating normally
1.7624507444503688e+18,Error Code 0: No fault - Motor operating normally
1.7624507444971715e+18,Error Code 0: No fault - Motor operating normally
1.7624507445527514e+18,Error Code 0: No fault - Motor operating normally
1.7624507445939889e+18,Error Code 0: No fault - Motor operating normally
1.7624507446452472e+18,Error Code 0: No fault - Motor operating normally
1.7624507446953093e+18,Error Code 0: No fault - Motor operating normally
1.7624507447452828e+18,Error Code 0: No fault - Motor operating normally
1.7624507447957417e+18,Error Code 0: No fault - Motor operating normally
1.7624507448477883e+18,Error Code 0: No fault - Motor operating normally
1.7624507448938634e+18,Error Code 0: No fault - Motor operating normally
1.762450744948503e+18,Error Code 0: No fault - Motor operating normally
1.762450744996602e+18,Error Code 0: No fault - Motor operating normally
1.7624507450432796e+18,Error Code 0: No fault - Motor operating normally
1.7624507450953987e+18,Error Code 0: No fault - Motor operating normally
1.7624507451430566e+18,Error Code 0: No fault - Motor operating normally
1.7624507452059244e+18,Error Code 0: No fault - Motor operating normally
1.7624507452492948e+18,Error Code 0: No fault - Motor operating normally
1.7624507452952584e+18,Error Code 0: No fault - Motor operating normally
1.7624507453507592e+18,Error Code 0: No fault - Motor operating normally
1.7624507454070065e+18,Error Code 0: No fault - Motor operating normally
1.7624507454435407e+18,Error Code 0: No fault - Motor operating normally
1.7624507454958966e+18,Error Code 0: No fault - Motor operating normally
1.762450745547546e+18,Error Code 0: No fault - Motor operating normally
1.7624507455927644e+18,Error Code 0: No fault - Motor operating normally
1.76245074564962e+18,Error Code 0: No fault - Motor operating normally
1.762450745697936e+18,Error Code 0: No fault - Motor operating normally
1.7624507457475845e+18,Error Code 0: No fault - Motor operating normally
1.762450745804131e+18,Error Code 0: No fault - Motor operating normally
1.7624507458452897e+18,Error Code 0: No fault - Motor operating normally
1.7624507458976868e+18,Error Code 0: No fault - Motor operating normally
1.7624507459507297e+18,Error Code 0: No fault - Motor operating normally
1.7624507459954135e+18,Error Code 0: No fault - Motor operating normally
1.762450746051594e+18,Error Code 0: No fault - Motor operating normally
1.762450746097236e+18,Error Code 0: No fault - Motor operating normally
1.7624507461524173e+18,Error Code 0: No fault - Motor operating normally
1.7624507462008963e+18,Error Code 0: No fault - Motor operating normally
1.7624507462470234e+18,Error Code 0: No fault - Motor operating normally
1.76245074629785e+18,Error Code 0: No fault - Motor operating normally
1.7624507463455462e+18,Error Code 0: No fault - Motor operating normally
1.7624507463979244e+18,Error Code 0: No fault - Motor operating normally
1.7624507464469978e+18,Error Code 0: No fault - Motor operating normally
1.7624507464953196e+18,Error Code 0: No fault - Motor operating normally
1.7624507465460925e+18,Error Code 0: No fault - Motor operating normally
1.7624507465960676e+18,Error Code 0: No fault - Motor operating normally
1.7624507466453596e+18,Error Code 0: No fault - Motor operating normally
1.762450746695455e+18,Error Code 0: No fault - Motor operating normally
1.76245074674572e+18,Error Code 0: No fault - Motor operating normally
1.7624507467937672e+18,Error Code 0: No fault - Motor operating normally
1.7624507468514378e+18,Error Code 0: No fault - Motor operating normally
1.762450746863911e+18,Error Code 0: No fault - Motor operating normally
1.7624507468945219e+18,Error Code 0: No fault - Motor operating normally
1.7624507469457997e+18,Error Code 0: No fault - Motor operating normally
1.7624507469958723e+18,Error Code 0: No fault - Motor operating normally
1.7624507470456e+18,Error Code 0: No fault - Motor operating normally
1.7624507470962202e+18,Error Code 0: No fault - Motor operating normally
1.762450747145956e+18,Error Code 0: No fault - Motor operating normally
1.7624507471952376e+18,Error Code 0: No fault - Motor operating normally
1.7624507472453967e+18,Error Code 0: No fault - Motor operating normally
1.7624507472955976e+18,Error Code 0: No fault - Motor operating normally
1.7624507473452541e+18,Error Code 0: No fault - Motor operating normally
1.7624507473950738e+18,Error Code 0: No fault - Motor operating normally
1.7624507474443446e+18,Error Code 0: No fault - Motor operating normally
1.7624507474952824e+18,Error Code 0: No fault - Motor operating normally
1.7624507475436628e+18,Error Code 0: No fault - Motor operating normally
1.762450747595266e+18,Error Code 0: No fault - Motor operating normally
1.7624507476437788e+18,Error Code 0: No fault - Motor operating normally
1.762450747695247e+18,Error Code 0: No fault - Motor operating normally
1.762450747745432e+18,Error Code 0: No fault - Motor operating normally
1.7624507477951834e+18,Error Code 0: No fault - Motor operating normally
1.7624507478452703e+18,Error Code 0: No fault - Motor operating normally
1.7624507478952852e+18,Error Code 0: No fault - Motor operating normally
1.7624507479454574e+18,Error Code 0: No fault - Motor operating normally
1.7624507479961032e+18,Error Code 0: No fault - Motor operating normally
1.7624507480452974e+18,Error Code 0: No fault - Motor operating normally
1.7624507480952678e+18,Error Code 0: No fault - Motor operating normally
1.762450748145179e+18,Error Code 0: No fault - Motor operating normally
1.7624507481933228e+18,Error Code 0: No fault - Motor operating normally
1.7624507482452657e+18,Error Code 0: No fault - Motor operating normally
1.7624507482937692e+18,Error Code 0: No fault - Motor operating normally
1.7624507483455997e+18,Error Code 0: No fault - Motor operating normally
1.762450748395533e+18,Error Code 0: No fault - Motor operating normally
1.7624507484452818e+18,Error Code 0: No fault - Motor operating normally
1.7624507484952673e+18,Error Code 0: No fault - Motor operating normally
1.762450748546101e+18,Error Code 0: No fault - Motor operating normally
1.762450748595417e+18,Error Code 0: No fault - Motor operating normally
1.762450748645288e+18,Error Code 0: No fault - Motor operating normally
1.7624507486952783e+18,Error Code 0: No fault - Motor operating normally
1.7624507487452209e+18,Error Code 0: No fault - Motor operating normally
1.762450748795296e+18,Error Code 0: No fault - Motor operating normally
1.7624507488433915e+18,Error Code 0: No fault - Motor operating normally
1.7624507488952476e+18,Error Code 0: No fault - Motor operating normally
1.7624507489437855e+18,Error Code 0: No fault - Motor operating normally
1.7624507489949745e+18,Error Code 0: No fault - Motor operating normally
1.7624507490453821e+18,Error Code 0: No fault - Motor operating normally
1.7624507490952952e+18,Error Code 0: No fault - Motor operating normally
1.762450749145301e+18,Error Code 0: No fault - Motor operating normally
1.7624507491952625e+18,Error Code 0: No fault - Motor operating normally
1.7624507492452698e+18,Error Code 0: No fault - Motor operating normally
1.7624507492952586e+18,Error Code 0: No fault - Motor operating normally
1.7624507493452388e+18,Error Code 0: No fault - Motor operating normally
1.7624507493949862e+18,Error Code 0: No fault - Motor operating normally
1.7624507494452877e+18,Error Code 0: No fault - Motor operating normally
1.7624507494936148e+18,Error Code 0: No fault - Motor operating normally
1.7624507495453635e+18,Error Code 0: No fault - Motor operating normally
1.7624507495941944e+18,Error Code 0: No fault - Motor operating normally
1.7624507496453066e+18,Error Code 0: No fault - Motor operating normally
1.7624507496952154e+18,Error Code 0: No fault - Motor operating normally
1.7624507497452283e+18,Error Code 0: No fault - Motor operating normally
1.7624507497953152e+18,Error Code 0: No fault - Motor operating normally
1.76245074984538e+18,Error Code 0: No fault - Motor operating normally
1.7624507498952668e+18,Error Code 0: No fault - Motor operating normally
1.762450749945264e+18,Error Code 0: No fault - Motor operating normally
